2
6357001.000000
#0
7.000000e+04	2.803991e+06	1.569270e+06	0.000000e+00	4.225422e+03	7.226535e+02	0.000000e+00
#660
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	3.054024e+06	1.603022e+06	0.000000e+00	4.110096e+03	4.096012e+02	0.000000e+00
#720
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	3.296987e+06	1.618337e+06	0.000000e+00	3.989853e+03	1.076435e+02	0.000000e+00
#780
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	3.532589e+06	1.615839e+06	0.000000e+00	3.864845e+03	-1.844925e+02	0.000000e+00
#840
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	3.760547e+06	1.596084e+06	0.000000e+00	3.735137e+03	-4.679293e+02	0.000000e+00
#900
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	3.980579e+06	1.559562e+06	0.000000e+00	3.600718e+03	-7.436648e+02	0.000000e+00
#960
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	4.192401e+06	1.506708e+06	0.000000e+00	3.461513e+03	-1.012593e+03	0.000000e+00
#1020
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	4.395721e+06	1.437905e+06	0.000000e+00	3.317385e+03	-1.275519e+03	0.000000e+00
#1080
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	4.590238e+06	1.353491e+06	0.000000e+00	3.168136e+03	-1.533176e+03	0.000000e+00
#1140
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	4.775637e+06	1.253760e+06	0.000000e+00	3.013512e+03	-1.786235e+03	0.000000e+00
#1200
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	4.951588e+06	1.138971e+06	0.000000e+00	2.853198e+03	-2.035313e+03	0.000000e+00
#1260
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.117737e+06	1.009343e+06	0.000000e+00	2.686819e+03	-2.280987e+03	0.000000e+00
#1320
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.273706e+06	8.650656e+05	0.000000e+00	2.513932e+03	-2.523793e+03	0.000000e+00
#1380
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.419091e+06	7.062938e+05	0.000000e+00	2.334019e+03	-2.764239e+03	0.000000e+00
#1440
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.553452e+06	5.331550e+05	0.000000e+00	2.146482e+03	-3.002804e+03	0.000000e+00
#1500
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.676311e+06	3.457479e+05	0.000000e+00	1.950629e+03	-3.239947e+03	0.000000e+00
#1560
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.787145e+06	1.441444e+05	0.000000e+00	1.745660e+03	-3.476107e+03	0.000000e+00
#1620
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.885380e+06	-7.160962e+04	0.000000e+00	1.530647e+03	-3.711708e+03	0.000000e+00
#1680
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.970380e+06	-3.014930e+05	0.000000e+00	1.304515e+03	-3.947156e+03	0.000000e+00
#1740
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.041442e+06	-5.455087e+05	0.000000e+00	1.066011e+03	-4.182845e+03	0.000000e+00
#1800
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.097779e+06	-8.036827e+05	0.000000e+00	8.136650e+02	-4.419147e+03	0.000000e+00
#1860
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.138510e+06	-1.076063e+06	0.000000e+00	5.457478e+02	-4.656417e+03	0.000000e+00
#1920
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.162640e+06	-1.362716e+06	0.000000e+00	2.602063e+02	-4.894977e+03	0.000000e+00
#1980
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.169038e+06	-1.663731e+06	0.000000e+00	-4.541443e+01	-5.135106e+03	0.000000e+00
#2040
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.156413e+06	-1.979206e+06	0.000000e+00	-3.740762e+02	-5.377020e+03	0.000000e+00
#2100
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.123275e+06	-2.309254e+06	0.000000e+00	-7.293878e+02	-5.620832e+03	0.000000e+00
#2160
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	6.067894e+06	-2.653988e+06	0.000000e+00	-1.115796e+03	-5.866505e+03	0.000000e+00
#2220
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.988242e+06	-3.013513e+06	0.000000e+00	-1.538850e+03	-6.113755e+03	0.000000e+00
#2280
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.881915e+06	-3.387905e+06	0.000000e+00	-2.005570e+03	-6.361917e+03	0.000000e+00
#2329
5.972200e+24	0.000000e+00	-6.357000e+06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+04	5.773303e+06	-3.704704e+06	0.000000e+00	-2.425324e+03	-6.564388e+03	0.000000e+00
